,fechaHora,ultimoPrecio
431,2019-09-16 17:00:06.727,137.4
432,2019-09-13 17:00:08.120,140.25
433,2019-09-12 17:00:05.633,133.25
434,2019-09-11 17:00:09.993,130.55
435,2019-09-10 17:00:06.200,131.55
436,2019-09-09 17:00:06.677,123.0
437,2019-09-06 17:00:07.687,124.25
438,2019-09-05 17:00:06.320,120.55
439,2019-09-04 17:00:06.877,119.8
440,2019-09-03 17:00:06.723,108.75
441,2019-09-02 17:00:06.353,117.5
442,2019-08-30 17:00:09.197,110.7
443,2019-08-29 17:00:05.960,107.05
444,2019-08-28 17:00:05.773,114.05
445,2019-08-27 17:00:06.093,107.15
446,2019-08-26 17:00:07.227,113.0
447,2019-08-23 17:00:04.807,113.3
448,2019-08-22 17:00:05.217,120.0
449,2019-08-21 17:00:06.960,122.0
450,2019-08-20 17:00:09.060,121.35
451,2019-08-16 17:00:09.053,127.0
452,2019-08-15 17:00:05.997,129.75
453,2019-08-14 17:00:08.377,124.95
454,2019-08-13 17:00:07.503,133.25
455,2019-08-12 17:00:06.410,113.15
456,2019-08-09 17:00:07.670,143.15
457,2019-08-08 17:00:06.583,131.5
458,2019-08-07 17:00:05.927,136.75
459,2019-08-06 17:00:06.267,141.7
460,2019-08-05 17:00:05.520,145.45
461,2019-08-02 17:00:08.803,149.1
462,2019-08-01 17:00:06.193,149.95
463,2019-07-31 17:00:07.973,151.15
464,2019-07-30 17:02:23.730,152.5
465,2019-07-29 17:00:07.470,153.25
466,2019-07-26 17:00:09.067,152.3
467,2019-07-25 17:00:06.160,149.0
468,2019-07-24 17:00:06.023,148.0
469,2019-07-23 17:00:07.667,146.45
470,2019-07-22 17:00:08.467,145.0
471,2019-07-19 17:00:08.650,149.9
472,2019-07-18 17:00:08.267,149.25
473,2019-07-17 17:00:05.513,151.7
474,2019-07-16 17:00:07.663,151.2
475,2019-07-15 17:00:22.017,149.5
476,2019-07-12 17:00:06.513,150.5
477,2019-07-11 17:00:06.430,151.45
478,2019-07-10 17:00:06.707,149.5
479,2019-07-05 17:00:07.280,149.95
480,2019-07-04 17:00:09.530,144.6
481,2019-07-03 17:00:07.153,146.95
482,2019-07-02 17:00:08.597,150.1
483,2019-07-01 17:00:07.917,149.0
484,2019-06-28 17:00:06.340,152.0
485,2019-06-27 17:00:05.547,150.3
486,2019-06-26 17:00:05.353,147.65
487,2019-06-25 17:00:06.423,150.35
488,2019-06-24 17:00:04.043,149.8
489,2019-06-21 17:00:06.713,153.65
490,2019-06-19 17:00:04.017,151.2
491,2019-06-18 17:00:07.957,153.5
492,2019-06-14 17:00:04.393,152.5
493,2019-06-13 17:00:08.033,151.5
494,2019-06-12 17:00:09.690,153.6
495,2019-06-11 17:00:05.837,141.9
496,2019-06-10 17:00:06.817,141.05
497,2019-06-07 17:00:05.773,137.5
498,2019-06-06 17:00:05.543,138.0
499,2019-06-05 17:00:03.940,139.95
500,2019-06-04 17:05:17.293,132.55
501,2019-06-03 17:00:06.807,133.55
502,2019-05-31 17:00:05.140,132.6
503,2019-05-30 17:00:06.520,130.35
504,2019-05-29 17:00:04.510,133.1
505,2019-05-28 17:00:07.570,140.7
506,2019-05-27 17:00:03.530,143.85
507,2019-05-24 17:00:04.427,143.05
508,2019-05-23 17:00:04.507,140.9
509,2019-05-22 17:00:04.793,141.45
510,2019-05-21 17:12:48.860,138.0
511,2019-05-20 17:00:03.343,133.75
512,2019-05-17 17:00:04.540,136.9
513,2019-05-16 17:00:05.817,137.75
514,2019-05-15 17:00:04.547,133.3
515,2019-05-14 17:00:05.767,131.25
516,2019-05-13 17:00:05.393,131.8
517,2019-05-10 17:00:04.593,134.9
518,2019-05-09 17:00:03.207,142.3
519,2019-05-08 17:00:04.977,141.7
520,2019-05-07 17:00:04.820,133.45
521,2019-05-06 17:00:03.497,129.0
522,2019-05-03 17:00:04.497,122.5
523,2019-05-02 17:00:03.397,121.0
524,2019-04-30 17:00:04.397,118.6
525,2019-04-29 17:00:03.590,118.55
526,2019-04-26 17:00:04.827,124.0
527,2019-04-25 17:00:10.307,120.9
528,2019-04-24 17:00:08.110,125.0
529,2019-04-23 17:00:04.590,121.5
530,2019-04-22 17:00:04.123,122.0
531,2019-04-17 17:00:02.990,127.0
532,2019-04-16 17:00:04.520,126.3
533,2019-04-15 17:00:04.140,121.2
534,2019-04-12 17:00:04.123,120.8
535,2019-04-11 17:00:04.663,122.0
536,2019-04-10 17:00:04.570,123.8
537,2019-04-09 17:00:04.040,124.4
538,2019-04-08 17:00:04.537,124.5
539,2019-04-05 17:00:04.370,123.5
540,2019-04-04 17:00:04.477,122.05
541,2019-04-03 17:00:04.840,122.4
542,2019-04-01 17:00:04.507,125.7
543,2019-03-29 17:00:05.807,126.8
544,2019-03-28 17:00:02.660,127.0
545,2019-03-27 17:00:05.290,121.6
546,2019-03-26 17:00:05.393,127.0
547,2019-03-25 17:00:06.470,127.5
548,2019-03-22 17:00:04.610,125.0
549,2019-03-21 17:00:03.710,126.0
550,2019-03-20 17:00:05.117,126.5
551,2019-03-19 17:00:05.107,125.7
552,2019-03-18 17:00:02.683,124.15
553,2019-03-15 17:00:04.050,124.55
554,2019-03-14 17:00:03.737,123.9
555,2019-03-13 17:00:04.633,126.1
556,2019-03-12 17:00:04.060,127.0
557,2019-03-11 17:00:05.320,125.2
558,2019-03-08 17:00:05.307,121.4
559,2019-03-07 17:00:03.937,125.9
560,2019-03-06 17:00:03.730,118.2
561,2019-03-01 17:00:04.550,117.1
562,2019-02-28 17:00:03.020,116.95
563,2019-02-27 17:00:04.840,117.0
564,2019-02-26 17:00:04.453,118.9
565,2019-02-25 17:00:04.010,118.4
566,2019-02-22 17:00:04.527,121.5
567,2019-02-21 17:00:04.513,121.95
568,2019-02-20 17:00:04.973,119.05
569,2019-02-19 17:00:04.897,119.0
570,2019-02-18 17:00:04.213,124.95
571,2019-02-15 17:00:04.423,123.75
572,2019-02-14 17:00:04.210,124.1
573,2019-02-13 17:00:03.957,122.9
574,2019-02-12 17:00:04.863,124.45
575,2019-02-11 17:00:04.663,122.2
576,2019-02-08 17:00:04.553,122.2
577,2019-02-07 17:00:06.373,119.65
