MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/11/12 2:00,MME2BEL,352795,180996
2020/11/12 3:00,MME2BEL,332094,168238
2020/11/12 4:00,MME2BEL,331238,166625
2020/11/12 5:00,MME2BEL,337580,171301
2020/11/12 6:00,MME2BEL,360802,196428
2020/11/12 7:00,MME2BEL,389588,218626
2020/11/12 8:00,MME2BEL,414377,239762
2020/11/12 9:00,MME2BEL,429844,249342
2020/11/12 10:00,MME2BEL,446256,260580
2020/11/12 11:00,MME2BEL,456810,267306
2020/11/12 12:00,MME2BEL,467394,274163
2020/11/12 13:00,MME2BEL,462785,268109
2020/11/12 14:00,MME2BEL,465669,270713
2020/11/12 15:00,MME2BEL,453496,262270
2020/11/12 16:00,MME2BEL,457859,261771
2020/11/12 17:00,MME2BEL,459480,267556
2020/11/12 18:00,MME2BEL,462947,268908
2020/11/12 19:00,MME2BEL,468309,273107
2020/11/12 20:00,MME2BEL,486802,288581
2020/11/12 21:00,MME2BEL,468936,275607
2020/11/12 22:00,MME2BEL,419179,244215
2020/11/12 23:00,MME2BEL,454338,265364
2020/11/13 0:00,MME2BEL,417697,234432
2020/11/13 1:00,MME2BEL,382562,203406
2020/11/13 2:00,MME2BEL,367109,186249
2020/11/13 3:00,MME2BEL,339710,173193
2020/11/13 4:00,MME2BEL,336896,167556
2020/11/13 5:00,MME2BEL,346239,173168
2020/11/13 6:00,MME2BEL,364958,198419
2020/11/13 7:00,MME2BEL,394870,222890
2020/11/13 8:00,MME2BEL,418832,243220
2020/11/13 9:00,MME2BEL,430916,251087
2020/11/13 10:00,MME2BEL,444912,259672
2020/11/13 11:00,MME2BEL,453537,264718
2020/11/13 12:00,MME2BEL,459140,269233
2020/11/13 13:00,MME2BEL,462706,267659
2020/11/13 14:00,MME2BEL,469023,265729
2020/11/13 15:00,MME2BEL,466224,263943
2020/11/13 16:00,MME2BEL,464023,263884
2020/11/13 17:00,MME2BEL,464534,269112
2020/11/13 18:00,MME2BEL,470585,270787
2020/11/13 19:00,MME2BEL,474252,276934
2020/11/13 20:00,MME2BEL,490690,288417
2020/11/13 21:00,MME2BEL,479695,280458
2020/11/13 22:00,MME2BEL,464956,270571
2020/11/13 23:00,MME2BEL,446473,255827
2020/11/14 0:00,MME2BEL,427046,240688
2020/11/14 1:00,MME2BEL,385632,208206
2020/11/14 2:00,MME2BEL,362395,187470
2020/11/14 3:00,MME2BEL,348179,174417
2020/11/14 4:00,MME2BEL,339595,165750
2020/11/14 5:00,MME2BEL,336253,168701
2020/11/14 6:00,MME2BEL,349429,183256
2020/11/14 7:00,MME2BEL,369138,202529
2020/11/14 8:00,MME2BEL,399744,225456
2020/11/14 9:00,MME2BEL,425224,246089
2020/11/14 10:00,MME2BEL,441856,257189
2020/11/14 11:00,MME2BEL,455334,262365
2020/11/14 12:00,MME2BEL,458109,265507
2020/11/14 13:00,MME2BEL,464007,266008
2020/11/14 14:00,MME2BEL,464678,267829
2020/11/14 15:00,MME2BEL,464190,269479
2020/11/14 16:00,MME2BEL,462734,269782
2020/11/14 17:00,MME2BEL,464715,269989
2020/11/14 18:00,MME2BEL,465624,271787
2020/11/14 19:00,MME2BEL,474804,279764
2020/11/14 20:00,MME2BEL,486762,291391
2020/11/14 21:00,MME2BEL,477850,281864
2020/11/14 22:00,MME2BEL,469048,274059
2020/11/14 23:00,MME2BEL,449109,259078
2020/11/15 0:00,MME2BEL,424788,237600
2020/11/15 1:00,MME2BEL,392580,208957
2020/11/15 2:00,MME2BEL,364215,190389
2020/11/15 3:00,MME2BEL,345760,176753
2020/11/15 4:00,MME2BEL,334012,166905
2020/11/15 5:00,MME2BEL,330738,165204
2020/11/15 6:00,MME2BEL,337288,174203
2020/11/15 7:00,MME2BEL,354878,188703
2020/11/15 8:00,MME2BEL,380441,212122
2020/11/15 9:00,MME2BEL,415224,239942
2020/11/15 10:00,MME2BEL,436584,257345
2020/11/15 11:00,MME2BEL,453422,268481
2020/11/15 12:00,MME2BEL,457876,267796
2020/11/15 13:00,MME2BEL,454218,262785
2020/11/15 14:00,MME2BEL,452505,260717
2020/11/15 15:00,MME2BEL,455312,263191
2020/11/15 16:00,MME2BEL,449817,258615
2020/11/15 17:00,MME2BEL,450842,261922
2020/11/15 18:00,MME2BEL,459958,270183
2020/11/15 19:00,MME2BEL,468889,279947
2020/11/15 20:00,MME2BEL,487924,297671
2020/11/15 21:00,MME2BEL,482437,290917
2020/11/15 22:00,MME2BEL,470404,279168
2020/11/15 23:00,MME2BEL,446959,261669
2020/11/09 0:00,MME2CLI,392500,226855
2020/11/09 1:00,MME2CLI,362382,200944
2020/11/09 2:00,MME2CLI,328882,170450
2020/11/09 3:00,MME2CLI,330247,175232
2020/11/09 4:00,MME2CLI,306272,156656
2020/11/09 5:00,MME2CLI,324486,174650
2020/11/09 6:00,MME2CLI,335073,183666
2020/11/09 7:00,MME2CLI,375525,219787
2020/11/09 8:00,MME2CLI,385658,226727
2020/11/09 9:00,MME2CLI,415489,249718
2020/11/09 10:00,MME2CLI,414859,244676
2020/11/09 11:00,MME2CLI,437353,260705
2020/11/09 12:00,MME2CLI,434853,254690
2020/11/09 13:00,MME2CLI,452294,265192
2020/11/09 14:00,MME2CLI,435596,250629
2020/11/09 15:00,MME2CLI,440960,254818
2020/11/09 16:00,MME2CLI,428806,243362
2020/11/09 17:00,MME2CLI,445524,259274
2020/11/09 18:00,MME2CLI,438022,251109
2020/11/09 19:00,MME2CLI,449455,265497
2020/11/09 20:00,MME2CLI,450448,266534
2020/11/09 21:00,MME2CLI,449137,270261
2020/11/09 22:00,MME2CLI,427086,249670
2020/11/09 23:00,MME2CLI,418931,246761
2020/11/10 0:00,MME2CLI,386425,218461
2020/11/10 1:00,MME2CLI,354155,190687
2020/11/10 2:00,MME2CLI,324013,165134
2020/11/10 3:00,MME2CLI,313060,162304
2020/11/10 4:00,MME2CLI,301620,151066
2020/11/10 5:00,MME2CLI,315040,165419
2020/11/10 6:00,MME2CLI,339963,186103
2020/11/10 7:00,MME2CLI,373953,216322
2020/11/10 8:00,MME2CLI,389951,228749
2020/11/10 9:00,MME2CLI,412815,242458
2020/11/10 10:00,MME2CLI,418344,243440
2020/11/10 11:00,MME2CLI,432357,255383
2020/11/10 12:00,MME2CLI,432243,253458
2020/11/10 13:00,MME2CLI,442564,261521
2020/11/10 14:00,MME2CLI,434744,252808
2020/11/10 15:00,MME2CLI,436218,254021
2020/11/10 16:00,MME2CLI,426076,246730
2020/11/10 17:00,MME2CLI,436637,257239
2020/11/10 18:00,MME2CLI,432033,251564
2020/11/10 19:00,MME2CLI,448915,265905
2020/11/10 20:00,MME2CLI,442944,263650
2020/11/10 21:00,MME2CLI,451086,268639
2020/11/10 22:00,MME2CLI,437286,260541
2020/11/10 23:00,MME2CLI,414616,241258
2020/11/11 0:00,MME2CLI,387831,217248
2020/11/11 1:00,MME2CLI,358553,190054
2020/11/11 2:00,MME2CLI,327442,167887
2020/11/11 3:00,MME2CLI,320836,164599
2020/11/11 4:00,MME2CLI,309476,155748
2020/11/11 5:00,MME2CLI,319074,167484
2020/11/11 6:00,MME2CLI,333417,182047
2020/11/11 7:00,MME2CLI,369262,212388
2020/11/11 8:00,MME2CLI,385277,224501
2020/11/11 9:00,MME2CLI,412210,241696
2020/11/11 10:00,MME2CLI,418603,241624
2020/11/11 11:00,MME2CLI,433542,254826
2020/11/11 12:00,MME2CLI,438414,254693
2020/11/11 13:00,MME2CLI,442313,257079
2020/11/11 14:00,MME2CLI,432038,248552
2020/11/11 15:00,MME2CLI,430062,246645
2020/11/11 16:00,MME2CLI,421606,242991
2020/11/11 17:00,MME2CLI,433183,253129
2020/11/11 18:00,MME2CLI,429736,250132
2020/11/11 19:00,MME2CLI,445791,262302
2020/11/11 20:00,MME2CLI,452837,268206
2020/11/11 21:00,MME2CLI,491004,306646
2020/11/11 22:00,MME2CLI,460832,281978
2020/11/11 23:00,MME2CLI,415982,244219
2020/11/12 0:00,MME2CLI,382727,214746
2020/11/12 1:00,MME2CLI,350880,188453
2020/11/12 2:00,MME2CLI,326854,167153
2020/11/12 3:00,MME2CLI,310926,158752
2020/11/12 4:00,MME2CLI,301343,148182
2020/11/12 5:00,MME2CLI,309273,160015
2020/11/12 6:00,MME2CLI,330714,177361
2020/11/12 7:00,MME2CLI,368329,207911
2020/11/12 8:00,MME2CLI,389033,223226
2020/11/12 9:00,MME2CLI,406203,238159
2020/11/12 10:00,MME2CLI,418950,242244
2020/11/12 11:00,MME2CLI,429858,250998
2020/11/12 12:00,MME2CLI,433252,250650
2020/11/12 13:00,MME2CLI,439455,255195
2020/11/12 14:00,MME2CLI,434934,250112
2020/11/12 15:00,MME2CLI,428844,246952
2020/11/12 16:00,MME2CLI,426885,244232
2020/11/12 17:00,MME2CLI,435387,252875
2020/11/12 18:00,MME2CLI,429756,246749
2020/11/12 19:00,MME2CLI,442326,259144
2020/11/12 20:00,MME2CLI,452045,266387
2020/11/12 21:00,MME2CLI,445295,262206
2020/11/12 22:00,MME2CLI,387223,225013
2020/11/12 23:00,MME2CLI,432363,253769
2020/11/13 0:00,MME2CLI,390964,218851
2020/11/13 1:00,MME2CLI,363384,194662
2020/11/13 2:00,MME2CLI,338442,172198
2020/11/13 3:00,MME2CLI,324622,164175
2020/11/13 4:00,MME2CLI,315631,156257
2020/11/13 5:00,MME2CLI,318951,164639
2020/11/13 6:00,MME2CLI,340360,182503
2020/11/13 7:00,MME2CLI,367089,209566
2020/11/13 8:00,MME2CLI,390271,223949
2020/11/13 9:00,MME2CLI,409154,237785
2020/11/13 10:00,MME2CLI,415656,240219
2020/11/13 11:00,MME2CLI,429728,249588
2020/11/13 12:00,MME2CLI,434481,251157
2020/11/13 13:00,MME2CLI,438879,253545
2020/11/13 14:00,MME2CLI,433062,248480
2020/11/13 15:00,MME2CLI,436968,251721
2020/11/13 16:00,MME2CLI,427044,244846
2020/11/13 17:00,MME2CLI,437323,252456
2020/11/13 18:00,MME2CLI,437716,252150
2020/11/13 19:00,MME2CLI,444457,260357
2020/11/13 20:00,MME2CLI,456372,268580
2020/11/13 21:00,MME2CLI,458301,269298
2020/11/13 22:00,MME2CLI,435981,254440
2020/11/13 23:00,MME2CLI,422829,245388
2020/11/14 0:00,MME2CLI,398858,222910
2020/11/14 1:00,MME2CLI,371144,201180
2020/11/14 2:00,MME2CLI,340378,177509
2020/11/14 3:00,MME2CLI,331779,170145
2020/11/14 4:00,MME2CLI,315755,155723
2020/11/14 5:00,MME2CLI,316636,163068
2020/11/14 6:00,MME2CLI,326045,172085
2020/11/14 7:00,MME2CLI,354010,194104
2020/11/14 8:00,MME2CLI,373695,209514
2020/11/14 9:00,MME2CLI,399155,233395
2020/11/14 10:00,MME2CLI,411219,239996
2020/11/14 11:00,MME2CLI,428162,249294
2020/11/14 12:00,MME2CLI,425583,246470
2020/11/14 13:00,MME2CLI,438124,253949
2020/11/14 14:00,MME2CLI,435848,249800
2020/11/14 15:00,MME2CLI,438425,257365
2020/11/14 16:00,MME2CLI,430333,248689
2020/11/14 17:00,MME2CLI,430541,250375
2020/11/14 18:00,MME2CLI,435047,251908
2020/11/14 19:00,MME2CLI,448541,265635
2020/11/14 20:00,MME2CLI,456379,272207
2020/11/14 21:00,MME2CLI,452241,269396
2020/11/14 22:00,MME2CLI,439188,256852
2020/11/14 23:00,MME2CLI,425199,246375
2020/11/15 0:00,MME2CLI,399312,224240
2020/11/15 1:00,MME2CLI,368129,200497
2020/11/15 2:00,MME2CLI,344574,179016
2020/11/15 3:00,MME2CLI,328911,168219
2020/11/15 4:00,MME2CLI,314662,156568
2020/11/15 5:00,MME2CLI,313428,158511
2020/11/15 6:00,MME2CLI,316448,161501
2020/11/15 7:00,MME2CLI,334882,178694
2020/11/15 8:00,MME2CLI,358836,197645
2020/11/15 9:00,MME2CLI,391602,226801
2020/11/15 10:00,MME2CLI,415105,242298
2020/11/15 11:00,MME2CLI,432341,255801
2020/11/15 12:00,MME2CLI,437065,256137
2020/11/15 13:00,MME2CLI,435345,256651
2020/11/15 14:00,MME2CLI,428524,249435
2020/11/15 15:00,MME2CLI,429324,249864
2020/11/15 16:00,MME2CLI,426264,245570
2020/11/15 17:00,MME2CLI,432606,252275
2020/11/15 18:00,MME2CLI,432317,252944
2020/11/15 19:00,MME2CLI,441285,263438
2020/11/15 20:00,MME2CLI,457920,277797
2020/11/15 21:00,MME2CLI,454435,274133
2020/11/15 22:00,MME2CLI,441213,262880
2020/11/15 23:00,MME2CLI,430771,254528
2020/11/09 0:00,MME2MUN,383942,212567
2020/11/09 1:00,MME2MUN,345331,177890
2020/11/09 2:00,MME2MUN,325163,160874
2020/11/09 3:00,MME2MUN,313495,154205
2020/11/09 4:00,MME2MUN,304447,147192
2020/11/09 5:00,MME2MUN,312326,154200
2020/11/09 6:00,MME2MUN,328129,170965
2020/11/09 7:00,MME2MUN,359992,196296
2020/11/09 8:00,MME2MUN,383224,213238
2020/11/09 9:00,MME2MUN,401074,225720
2020/11/09 10:00,MME2MUN,410660,229564
2020/11/09 11:00,MME2MUN,426038,235812
2020/11/09 12:00,MME2MUN,433387,238648
2020/11/09 13:00,MME2MUN,436401,238697
2020/11/09 14:00,MME2MUN,434188,236508
2020/11/09 15:00,MME2MUN,426713,230490
2020/11/09 16:00,MME2MUN,426931,226469
2020/11/09 17:00,MME2MUN,432982,234010
2020/11/09 18:00,MME2MUN,431810,233606
2020/11/09 19:00,MME2MUN,435715,238859
2020/11/09 20:00,MME2MUN,443466,247534
2020/11/09 21:00,MME2MUN,439149,246940
2020/11/09 22:00,MME2MUN,424933,237834
2020/11/09 23:00,MME2MUN,399061,221791
2020/11/10 0:00,MME2MUN,381852,207579
2020/11/10 1:00,MME2MUN,338909,170592
2020/11/10 2:00,MME2MUN,319303,156930
2020/11/10 3:00,MME2MUN,303954,146032
2020/11/10 4:00,MME2MUN,299606,143387
2020/11/10 5:00,MME2MUN,304968,149931
2020/11/10 6:00,MME2MUN,336864,175550
2020/11/10 7:00,MME2MUN,353962,190945
2020/11/10 8:00,MME2MUN,380508,210427
2020/11/10 9:00,MME2MUN,395076,218038
2020/11/10 10:00,MME2MUN,409402,225377
2020/11/10 11:00,MME2MUN,416726,229255
2020/11/10 12:00,MME2MUN,429250,236466
2020/11/10 13:00,MME2MUN,428454,233780
2020/11/10 14:00,MME2MUN,428075,234600
2020/11/10 15:00,MME2MUN,420615,228239
2020/11/10 16:00,MME2MUN,420069,226257
2020/11/10 17:00,MME2MUN,424362,231075
2020/11/10 18:00,MME2MUN,421898,232464
2020/11/10 19:00,MME2MUN,431199,237723
2020/11/10 20:00,MME2MUN,438010,246839
2020/11/10 21:00,MME2MUN,432514,241422
2020/11/10 22:00,MME2MUN,424867,239809
2020/11/10 23:00,MME2MUN,403033,219503
2020/11/11 0:00,MME2MUN,385666,205157
2020/11/11 1:00,MME2MUN,350734,173583
2020/11/11 2:00,MME2MUN,320371,156008
2020/11/11 3:00,MME2MUN,307075,144020
2020/11/11 4:00,MME2MUN,302341,141227
2020/11/11 5:00,MME2MUN,303570,146267
2020/11/11 6:00,MME2MUN,329449,166854
2020/11/11 7:00,MME2MUN,353529,188268
2020/11/11 8:00,MME2MUN,380207,206613
2020/11/11 9:00,MME2MUN,399791,216643
2020/11/11 10:00,MME2MUN,410062,223412
2020/11/11 11:00,MME2MUN,416428,225680
2020/11/11 12:00,MME2MUN,427313,232870
2020/11/11 13:00,MME2MUN,429958,233079
2020/11/11 14:00,MME2MUN,422910,227964
2020/11/11 15:00,MME2MUN,419247,224077
2020/11/11 16:00,MME2MUN,416458,227214
2020/11/11 17:00,MME2MUN,422854,230066
2020/11/11 18:00,MME2MUN,422828,231083
2020/11/11 19:00,MME2MUN,428662,236122
2020/11/11 20:00,MME2MUN,438765,244946
2020/11/11 21:00,MME2MUN,475557,282221
2020/11/11 22:00,MME2MUN,450749,260182
2020/11/11 23:00,MME2MUN,399899,215796
2020/11/12 0:00,MME2MUN,368586,192892
2020/11/12 1:00,MME2MUN,336006,164943
2020/11/12 2:00,MME2MUN,316825,151507
2020/11/12 3:00,MME2MUN,309260,143163
2020/11/12 4:00,MME2MUN,301151,140914
2020/11/12 5:00,MME2MUN,303559,147635
2020/11/12 6:00,MME2MUN,331737,169602
2020/11/12 7:00,MME2MUN,355448,189941
2020/11/12 8:00,MME2MUN,381289,207562
2020/11/12 9:00,MME2MUN,395908,215345
2020/11/12 10:00,MME2MUN,407702,223604
2020/11/12 11:00,MME2MUN,418741,227302
2020/11/12 12:00,MME2MUN,425880,232800
2020/11/12 13:00,MME2MUN,428003,233387
2020/11/12 14:00,MME2MUN,429803,235208
2020/11/12 15:00,MME2MUN,424401,229715
2020/11/12 16:00,MME2MUN,422617,229903
2020/11/12 17:00,MME2MUN,423842,229402
2020/11/12 18:00,MME2MUN,422047,229691
2020/11/12 19:00,MME2MUN,431029,237502
2020/11/12 20:00,MME2MUN,441101,245962
2020/11/12 21:00,MME2MUN,427948,236923
2020/11/12 22:00,MME2MUN,378430,207020
2020/11/12 23:00,MME2MUN,409854,225389
2020/11/13 0:00,MME2MUN,373825,196186
2020/11/13 1:00,MME2MUN,346022,172142
2020/11/13 2:00,MME2MUN,327310,154261
2020/11/13 3:00,MME2MUN,310015,143607
2020/11/13 4:00,MME2MUN,302508,139883
2020/11/13 5:00,MME2MUN,309582,147041
2020/11/13 6:00,MME2MUN,333187,168760
2020/11/13 7:00,MME2MUN,360921,192282
2020/11/13 8:00,MME2MUN,386136,209422
2020/11/13 9:00,MME2MUN,397724,217433
2020/11/13 10:00,MME2MUN,410430,222558
2020/11/13 11:00,MME2MUN,421265,228914
2020/11/13 12:00,MME2MUN,426784,230810
2020/11/13 13:00,MME2MUN,426307,229389
2020/11/13 14:00,MME2MUN,423797,227170
2020/11/13 15:00,MME2MUN,422699,227237
2020/11/13 16:00,MME2MUN,420674,225219
2020/11/13 17:00,MME2MUN,426398,231575
2020/11/13 18:00,MME2MUN,427497,230277
2020/11/13 19:00,MME2MUN,431901,237300
2020/11/13 20:00,MME2MUN,445165,245591
2020/11/13 21:00,MME2MUN,437036,240501
2020/11/13 22:00,MME2MUN,421309,230168
2020/11/13 23:00,MME2MUN,403470,218120
2020/11/14 0:00,MME2MUN,390404,204181
2020/11/14 1:00,MME2MUN,357352,177358
2020/11/14 2:00,MME2MUN,330808,159396
2020/11/14 3:00,MME2MUN,319395,150800
2020/11/14 4:00,MME2MUN,309117,141084
2020/11/14 5:00,MME2MUN,309234,144156
2020/11/14 6:00,MME2MUN,321156,156030
2020/11/14 7:00,MME2MUN,337543,172640
2020/11/14 8:00,MME2MUN,361204,191520
2020/11/14 9:00,MME2MUN,384170,208063
2020/11/14 10:00,MME2MUN,401304,217862
2020/11/14 11:00,MME2MUN,413887,224485
2020/11/14 12:00,MME2MUN,419355,225999
2020/11/14 13:00,MME2MUN,423005,228468
2020/11/14 14:00,MME2MUN,420718,227124
2020/11/14 15:00,MME2MUN,420348,228693
2020/11/14 16:00,MME2MUN,416114,224945
2020/11/14 17:00,MME2MUN,416445,225929
2020/11/14 18:00,MME2MUN,420489,228034
2020/11/14 19:00,MME2MUN,426958,235664
2020/11/14 20:00,MME2MUN,440531,247239
2020/11/14 21:00,MME2MUN,436188,239961
2020/11/14 22:00,MME2MUN,426188,231898
2020/11/14 23:00,MME2MUN,405315,217962
2020/11/15 0:00,MME2MUN,376703,196538
2020/11/15 1:00,MME2MUN,349739,173543
2020/11/15 2:00,MME2MUN,332307,160930
2020/11/15 3:00,MME2MUN,316217,149870
2020/11/15 4:00,MME2MUN,301469,138644
2020/11/15 5:00,MME2MUN,300161,138594
2020/11/15 6:00,MME2MUN,304961,145986
2020/11/15 7:00,MME2MUN,322036,159846
2020/11/15 8:00,MME2MUN,340170,179268
2020/11/15 9:00,MME2MUN,371594,203179
2020/11/15 10:00,MME2MUN,397189,220176
2020/11/15 11:00,MME2MUN,417162,230377
2020/11/15 12:00,MME2MUN,419027,228888
2020/11/15 13:00,MME2MUN,412264,223164
2020/11/15 14:00,MME2MUN,412870,224093
2020/11/15 15:00,MME2MUN,415201,224821
2020/11/15 16:00,MME2MUN,406345,219537
2020/11/15 17:00,MME2MUN,410452,223409
2020/11/15 18:00,MME2MUN,413686,227373
2020/11/15 19:00,MME2MUN,426851,238695
2020/11/15 20:00,MME2MUN,440225,249791
2020/11/15 21:00,MME2MUN,435077,245168
2020/11/15 22:00,MME2MUN,418371,234157
2020/11/15 23:00,MME2MUN,410985,224059
