fechaHora,fechaHora,ultimoPrecio
2018-02-08 17:00:43.357,2018-02-08T17:00:43.357,58.61967689
2018-02-07 17:01:10.130,2018-02-07T17:01:10.13,59.51387535
2018-02-06 17:01:27.860,2018-02-06T17:01:27.86,59.51387535
2018-02-05 17:00:47.377,2018-02-05T17:00:47.377,59.61323075
2018-02-02 17:00:48.463,2018-02-02T17:00:48.463,60.11000766
2018-02-01 17:00:42.457,2018-02-01T17:00:42.457,62.4448592
2018-01-31 03:00:06.717,2018-01-31T03:00:06.717,62.59389227
2018-01-30 17:00:59.797,2018-01-30T17:00:59.797,62.59389227
2018-01-29 17:00:52.997,2018-01-29T17:00:52.997,62.59389227
2018-01-26 17:00:48.803,2018-01-26T17:00:48.803,63.09066921
2018-01-25 17:01:07.010,2018-01-25T17:01:07.01,62.59389227
2018-01-24 17:00:09.000,2018-01-24T17:00:09,63.04099151
2018-01-23 17:00:54.390,2018-01-23T17:00:54.39,62.9913138
2018-01-22 17:00:47.707,2018-01-22T17:00:47.707,62.59389227
2018-01-19 17:00:48.530,2018-01-19T17:00:48.53,62.59389227
2018-01-18 17:00:58.383,2018-01-18T17:00:58.383,62.59389227
2018-01-17 16:00:19.983,2018-01-17T16:00:19.983,62.09711534
2018-01-16 17:00:49.953,2018-01-16T17:00:49.953,62.09711534
2018-01-15 17:00:44.823,2018-01-15T17:00:44.823,61.60033843
2018-01-12 17:00:56.283,2018-01-12T17:00:56.283,61.60033843
2018-01-11 17:00:48.637,2018-01-11T17:00:48.637,60.60678458
2018-01-10 17:00:48.913,2018-01-10T17:00:48.913,60.11000766
2018-01-09 17:00:49.910,2018-01-09T17:00:49.91,59.61323075
2018-01-08 17:00:43.560,2018-01-08T17:00:43.56,61.05388381
2018-01-05 17:00:51.457,2018-01-05T17:00:51.457,60.60678458
2018-01-04 17:01:38.580,2018-01-04T17:01:38.58,61.10356151
2018-01-03 17:00:51.677,2018-01-03T17:00:51.677,61.60033843
2018-01-02 17:00:44.370,2018-01-02T17:00:44.37,62.59389227
2017-12-29 17:00:38.377,2017-12-29T17:00:38.377,62.09711534
2017-12-28 17:00:56.123,2017-12-28T17:00:56.123,61.60033843
2017-12-27 17:00:32.953,2017-12-27T17:00:32.953,61.60033843
2017-12-26 17:00:56.710,2017-12-26T17:00:56.71,60.60678458
2017-12-22 17:00:34.643,2017-12-22T17:00:34.643,61.60033843
2017-12-21 17:00:46.997,2017-12-21T17:00:46.997,60.60678458
2017-12-20 17:00:43.377,2017-12-20T17:00:43.377,60.60678458
2017-12-19 17:00:36.140,2017-12-19T17:00:36.14,59.36484227
2017-12-18 17:01:08.457,2017-12-18T17:01:08.457,59.31516459
2017-12-15 17:00:37.977,2017-12-15T17:00:37.977,59.11645383
2017-12-14 17:00:48.120,2017-12-14T17:00:48.12,59.11645383
2017-12-13 17:00:42.807,2017-12-13T17:00:42.807,57.87451151
2017-12-12 17:00:41.987,2017-12-12T17:00:41.987,59.61323075
2017-12-11 17:00:39.367,2017-12-11T17:00:39.367,59.61323075
2017-12-07 17:00:35.643,2017-12-07T17:00:35.643,59.61323075
2017-12-06 14:50:57.160,2017-12-06T14:50:57.16,58.61967689
2017-12-05 14:35:24.670,2017-12-05T14:35:24.67,58.61967689
2017-12-04 17:00:44.713,2017-12-04T17:00:44.713,58.52032151
2017-12-01 17:00:34.910,2017-12-01T17:00:34.91,57.62612305
2017-11-30 17:00:32.050,2017-11-30T17:00:32.05,57.62612305
2017-11-29 17:00:44.427,2017-11-29T17:00:44.427,57.62612305
2017-11-28 03:00:02.367,2017-11-28T03:00:02.367,57.62612305
2017-11-27 15:02:58.067,2017-11-27T15:02:58.067,57.55783609
2017-11-24 13:50:40.190,2017-11-24T13:50:40.19,58.55021257
2017-11-23 12:28:15.017,2017-11-23T12:28:15.017,58.55021257
2017-11-22 12:00:53.517,2017-11-22T12:00:53.517,58.55021257
2017-11-21 17:00:50.863,2017-11-21T17:00:50.863,58.55021257
2017-11-17 17:00:42.140,2017-11-17T17:00:42.14,58.55021257
2017-11-16 17:00:52.233,2017-11-16T17:00:52.233,60.53496554
2017-11-15 17:00:48.300,2017-11-15T17:00:48.3,58.55021257
2017-11-14 14:47:24.637,2017-11-14T14:47:24.637,59.54258907
2017-11-13 17:00:52.680,2017-11-13T17:00:52.68,59.54258907
2017-11-10 17:00:43.897,2017-11-10T17:00:43.897,60.53496554
2017-11-09 17:00:36.323,2017-11-09T17:00:36.323,62.02353028
2017-11-08 17:00:53.773,2017-11-08T17:00:53.773,63.01590675
2017-11-07 17:00:55.247,2017-11-07T17:00:55.247,63.512095
2017-11-03 17:00:44.083,2017-11-03T17:00:44.083,63.512095
2017-11-02 17:00:48.677,2017-11-02T17:00:48.677,63.512095
2017-11-01 17:01:09.740,2017-11-01T17:01:09.74,63.512095
2017-10-31 17:00:49.933,2017-10-31T17:00:49.933,63.512095
2017-10-30 13:27:53.830,2017-10-30T13:27:53.83,64.50447149
2017-10-27 03:00:02.077,2017-10-27T03:00:02.077,64.00828325
2017-10-26 17:00:42.880,2017-10-26T17:00:42.88,63.94005041
2017-10-25 17:00:31.407,2017-10-25T17:00:31.407,63.4443911
2017-10-24 17:00:41.747,2017-10-24T17:00:41.747,62.9487318
2017-10-23 17:00:49.780,2017-10-23T17:00:49.78,62.45307248
2017-10-20 17:00:35.473,2017-10-20T17:00:35.473,61.46175389
2017-10-19 15:24:29.333,2017-10-19T15:24:29.333,61.46175389
2017-10-18 15:04:18.317,2017-10-18T15:04:18.317,61.46175389
2017-10-17 17:01:13.547,2017-10-17T17:01:13.547,61.46175389
2017-10-13 17:01:14.730,2017-10-13T17:01:14.73,62.9487318
2017-10-12 17:00:53.723,2017-10-12T17:00:53.723,61.66001761
2017-10-11 17:01:05.377,2017-10-11T17:01:05.377,61.66001761
2017-10-10 15:01:29.787,2017-10-10T15:01:29.787,61.46175389
2017-10-09 16:14:14.927,2017-10-09T16:14:14.927,59.47911666
2017-10-06 03:00:20.903,2017-10-06T03:00:20.903,58.98345735
2017-10-05 17:00:59.483,2017-10-05T17:00:59.483,58.98345735
2017-10-04 17:00:43.433,2017-10-04T17:00:43.433,59.47911666
2017-10-03 11:40:22.740,2017-10-03T11:40:22.74,61.46175389
2017-10-02 17:01:03.567,2017-10-02T17:01:03.567,59.97477596
2017-09-29 17:00:52.047,2017-09-29T17:00:52.047,59.47911666
2017-09-28 17:00:40.567,2017-09-28T17:00:40.567,58.98345735
2017-09-27 17:00:50.993,2017-09-27T17:00:50.993,58.48779805
2017-09-26 17:00:47.650,2017-09-26T17:00:47.65,58.41965975
2017-09-25 17:00:34.117,2017-09-25T17:00:34.117,57.42949604
2017-09-22 17:00:37.497,2017-09-22T17:00:37.497,57.42949604
2017-09-20 17:00:47.170,2017-09-20T17:00:47.17,58.91474162
2017-09-19 17:00:43.663,2017-09-19T17:00:43.663,58.91474162
2017-09-18 17:00:36.403,2017-09-18T17:00:36.403,58.91474162
2017-09-15 17:00:28.190,2017-09-15T17:00:28.19,58.41965975
2017-09-14 17:00:30.600,2017-09-14T17:00:30.6,58.41965975
2017-09-13 17:00:40.653,2017-09-13T17:00:40.653,58.41965975
2017-09-12 17:00:32.950,2017-09-12T17:00:32.95,59.31080712
2017-09-11 17:00:35.460,2017-09-11T17:00:35.46,59.013758
2017-09-08 12:59:04.600,2017-09-08T12:59:04.6,58.91474162
2017-09-07 00:00:00.000,2017-09-07T00:00:00,58.91474162
2017-09-06 00:00:00.000,2017-09-06T00:00:00,58.61769251
2017-09-05 00:00:00.000,2017-09-05T00:00:00,58.41965975
2017-09-04 00:00:00.000,2017-09-04T00:00:00,57.42949604
2017-09-01 00:00:00.000,2017-09-01T00:00:00,57.42949604
2017-08-31 00:00:00.000,2017-08-31T00:00:00,56.93441418
2017-08-30 00:00:00.000,2017-08-30T00:00:00,56.93441418
2017-08-29 00:00:00.000,2017-08-29T00:00:00,56.93441418
2017-08-28 00:00:00.000,2017-08-28T00:00:00,56.43933232
2017-08-25 00:00:00.000,2017-08-25T00:00:00,55.38109483
2017-08-24 00:00:00.000,2017-08-24T00:00:00,53.40320319
2017-08-23 00:00:00.000,2017-08-23T00:00:00,52.41424746
2017-08-22 00:00:00.000,2017-08-22T00:00:00,51.42530164
2017-08-18 00:00:00.000,2017-08-18T00:00:00,51.42530164
2017-08-17 00:00:00.000,2017-08-17T00:00:00,50.43635581
2017-08-16 00:00:00.000,2017-08-16T00:00:00,49.94187795
2017-08-15 00:00:00.000,2017-08-15T00:00:00,49.44740999
2017-08-14 00:00:00.000,2017-08-14T00:00:00,49.44740999
2017-08-11 00:00:00.000,2017-08-11T00:00:00,47.37061088
2017-08-10 00:00:00.000,2017-08-10T00:00:00,47.37061088
2017-08-09 00:00:00.000,2017-08-09T00:00:00,47.46950844
2017-08-08 00:00:00.000,2017-08-08T00:00:00,47.46950844
2017-08-07 00:00:00.000,2017-08-07T00:00:00,46.08498231
2017-08-04 00:00:00.000,2017-08-04T00:00:00,46.08498231
2017-08-03 00:00:00.000,2017-08-03T00:00:00,46.38166506
2017-08-02 00:00:00.000,2017-08-02T00:00:00,47.37061088
2017-08-01 00:00:00.000,2017-08-01T00:00:00,47.46950844
2017-07-31 00:00:00.000,2017-07-31T00:00:00,47.46950844
2017-07-28 00:00:00.000,2017-07-28T00:00:00,46.48056263
2017-07-27 00:00:00.000,2017-07-27T00:00:00,46.97504048
2017-07-26 00:00:00.000,2017-07-26T00:00:00,48.45845426
2017-07-25 00:00:00.000,2017-07-25T00:00:00,47.89599176
2017-07-24 00:00:00.000,2017-07-24T00:00:00,44.43957774
2017-07-21 00:00:00.000,2017-07-21T00:00:00,44.43957774
2017-07-20 00:00:00.000,2017-07-20T00:00:00,46.41467712
2017-07-19 00:00:00.000,2017-07-19T00:00:00,46.41467712
2017-07-18 00:00:00.000,2017-07-18T00:00:00,44.43957774
2017-07-17 00:00:00.000,2017-07-17T00:00:00,46.41467712
2017-07-14 00:00:00.000,2017-07-14T00:00:00,47.40221692
2017-07-13 00:00:00.000,2017-07-13T00:00:00,47.40221692
2017-07-12 00:00:00.000,2017-07-12T00:00:00,47.40221692
2017-07-11 00:00:00.000,2017-07-11T00:00:00,47.40221692
2017-07-10 00:00:00.000,2017-07-10T00:00:00,47.30346789
2017-07-07 00:00:00.000,2017-07-07T00:00:00,48.38976662
2017-07-06 00:00:00.000,2017-07-06T00:00:00,45.42712743
2017-07-05 00:00:00.000,2017-07-05T00:00:00,46.41467712
2017-07-04 00:00:00.000,2017-07-04T00:00:00,45.92090227
2017-07-03 00:00:00.000,2017-07-03T00:00:00,44.43957774
2017-06-30 00:00:00.000,2017-06-30T00:00:00,42.9582631
2017-06-29 00:00:00.000,2017-06-29T00:00:00,40.48939877
2017-06-28 00:00:00.000,2017-06-28T00:00:00,40.48939877
2017-06-27 00:00:00.000,2017-06-27T00:00:00,40.98317361
2017-06-26 00:00:00.000,2017-06-26T00:00:00,41.40905293
2017-06-23 00:00:00.000,2017-06-23T00:00:00,39.7329731
2017-06-22 00:00:00.000,2017-06-22T00:00:00,39.43719138
2017-06-21 00:00:00.000,2017-06-21T00:00:00,38.45125565
2017-06-19 00:00:00.000,2017-06-19T00:00:00,39.43719138
2017-06-16 00:00:00.000,2017-06-16T00:00:00,39.6343726
2017-06-15 00:00:00.000,2017-06-15T00:00:00,39.6343726
2017-06-14 00:00:00.000,2017-06-14T00:00:00,39.6343726
2017-06-13 00:00:00.000,2017-06-13T00:00:00,39.6343726
2017-06-12 00:00:00.000,2017-06-12T00:00:00,39.6343726
2017-06-09 00:00:00.000,2017-06-09T00:00:00,39.83156369
2017-06-08 00:00:00.000,2017-06-08T00:00:00,39.43719138
2017-06-07 00:00:00.000,2017-06-07T00:00:00,39.43719138
2017-06-06 00:00:00.000,2017-06-06T00:00:00,39.43719138
2017-06-05 00:00:00.000,2017-06-05T00:00:00,39.43719138
2017-06-02 00:00:00.000,2017-06-02T00:00:00,39.43719138
2017-06-01 00:00:00.000,2017-06-01T00:00:00,39.93015429
2017-05-31 00:00:00.000,2017-05-31T00:00:00,43.38090459
2017-05-30 00:00:00.000,2017-05-30T00:00:00,43.38090459
2017-05-29 00:00:00.000,2017-05-29T00:00:00,43.38090459
2017-05-26 00:00:00.000,2017-05-26T00:00:00,45.30347579
2017-05-24 00:00:00.000,2017-05-24T00:00:00,45.28498943
2017-05-23 00:00:00.000,2017-05-23T00:00:00,45.28498943
2017-05-22 00:00:00.000,2017-05-22T00:00:00,46.22021887
2017-05-19 00:00:00.000,2017-05-19T00:00:00,46.22021887
2017-05-18 00:00:00.000,2017-05-18T00:00:00,47.25390029
2017-05-17 00:00:00.000,2017-05-17T00:00:00,47.25390029
2017-05-16 00:00:00.000,2017-05-16T00:00:00,47.25390029
2017-05-15 00:00:00.000,2017-05-15T00:00:00,46.2694399
2017-05-12 00:00:00.000,2017-05-12T00:00:00,48.18912973
2017-05-11 00:00:00.000,2017-05-11T00:00:00,45.08809537
2017-05-10 00:00:00.000,2017-05-10T00:00:00,45.43265254
2017-05-09 00:00:00.000,2017-05-09T00:00:00,45.48187359
2017-05-08 00:00:00.000,2017-05-08T00:00:00,45.48187359
2017-05-05 00:00:00.000,2017-05-05T00:00:00,47.50001538
2017-05-04 00:00:00.000,2017-05-04T00:00:00,47.50001538
2017-05-03 00:00:00.000,2017-05-03T00:00:00,48.18912973
2017-05-02 00:00:00.000,2017-05-02T00:00:00,45.28498943
2017-04-28 00:00:00.000,2017-04-28T00:00:00,45.28498943
2017-04-27 00:00:00.000,2017-04-27T00:00:00,45.28498943
2017-04-26 00:00:00.000,2017-04-26T00:00:00,46.07254585
2017-04-25 00:00:00.000,2017-04-25T00:00:00,46.07254585
2017-04-24 00:00:00.000,2017-04-24T00:00:00,46.46633397
2017-04-21 00:00:00.000,2017-04-21T00:00:00,45.87566169
2017-04-20 00:00:00.000,2017-04-20T00:00:00,46.2694399
2017-04-19 00:00:00.000,2017-04-19T00:00:00,46.2694399
2017-04-18 00:00:00.000,2017-04-18T00:00:00,46.2694399
2017-04-17 00:00:00.000,2017-04-17T00:00:00,46.2694399
2017-04-12 00:00:00.000,2017-04-12T00:00:00,45.28498943
2017-04-11 00:00:00.000,2017-04-11T00:00:00,47.6784429
2017-04-10 00:00:00.000,2017-04-10T00:00:00,47.6784429
2017-04-07 00:00:00.000,2017-04-07T00:00:00,48.16997997
2017-04-06 00:00:00.000,2017-04-06T00:00:00,48.16997997
2017-04-05 00:00:00.000,2017-04-05T00:00:00,49.15303431
2017-04-04 00:00:00.000,2017-04-04T00:00:00,48.0716666
2017-04-03 00:00:00.000,2017-04-03T00:00:00,48.16997997
2017-03-31 00:00:00.000,2017-03-31T00:00:00,48.16997997
2017-03-30 00:00:00.000,2017-03-30T00:00:00,46.20385145
2017-03-29 00:00:00.000,2017-03-29T00:00:00,45.22079712
2017-03-28 00:00:00.000,2017-03-28T00:00:00,44.72926003
2017-03-27 00:00:00.000,2017-03-27T00:00:00,45.22079712
2017-03-23 00:00:00.000,2017-03-23T00:00:00,46.20385145
2017-03-22 00:00:00.000,2017-03-22T00:00:00,46.20385145
2017-03-21 00:00:00.000,2017-03-21T00:00:00,46.69538854
2017-03-20 00:00:00.000,2017-03-20T00:00:00,47.18691571
2017-03-17 00:00:00.000,2017-03-17T00:00:00,47.18691571
2017-03-16 00:00:00.000,2017-03-16T00:00:00,47.18691571
2017-03-15 00:00:00.000,2017-03-15T00:00:00,47.18691571
2017-03-14 00:00:00.000,2017-03-14T00:00:00,47.18691571
2017-03-13 00:00:00.000,2017-03-13T00:00:00,47.28521917
2017-03-10 00:00:00.000,2017-03-10T00:00:00,47.28521917
2017-03-09 00:00:00.000,2017-03-09T00:00:00,49.10388259
2017-03-08 00:00:00.000,2017-03-08T00:00:00,49.05473087
2017-03-07 00:00:00.000,2017-03-07T00:00:00,49.10388259
2017-03-06 00:00:00.000,2017-03-06T00:00:00,49.15303431
2017-03-03 00:00:00.000,2017-03-03T00:00:00,49.39880286
2017-03-02 00:00:00.000,2017-03-02T00:00:00,49.39880286
2017-03-01 00:00:00.000,2017-03-01T00:00:00,50.62762574
2017-02-24 00:00:00.000,2017-02-24T00:00:00,50.62762574
2017-02-23 00:00:00.000,2017-02-23T00:00:00,50.62762574
2017-02-22 00:00:00.000,2017-02-22T00:00:00,51.11915291
2017-02-21 00:00:00.000,2017-02-21T00:00:00,50.57847402
2017-02-20 00:00:00.000,2017-02-20T00:00:00,50.57847402
2017-02-17 00:00:00.000,2017-02-17T00:00:00,52.10221717
2017-02-16 00:00:00.000,2017-02-16T00:00:00,53.0361297
2017-02-15 00:00:00.000,2017-02-15T00:00:00,53.5768086
2017-02-14 00:00:00.000,2017-02-14T00:00:00,53.5768086
2017-02-13 00:00:00.000,2017-02-13T00:00:00,54.06833575
2017-02-10 00:00:00.000,2017-02-10T00:00:00,53.5768086
2017-02-09 00:00:00.000,2017-02-09T00:00:00,53.08528142
2017-02-08 00:00:00.000,2017-02-08T00:00:00,52.83951288
2017-02-07 00:00:00.000,2017-02-07T00:00:00,52.10221717
2017-02-06 00:00:00.000,2017-02-06T00:00:00,49.15303431
2017-02-03 00:00:00.000,2017-02-03T00:00:00,49.15303431
2017-02-02 00:00:00.000,2017-02-02T00:00:00,49.64456149
2017-02-01 00:00:00.000,2017-02-01T00:00:00,49.64456149
2017-01-31 00:00:00.000,2017-01-31T00:00:00,49.74287484
2017-01-30 00:00:00.000,2017-01-30T00:00:00,49.74287484
2017-01-27 00:00:00.000,2017-01-27T00:00:00,49.74287484
2017-01-26 00:00:00.000,2017-01-26T00:00:00,49.74287484
2017-01-25 00:00:00.000,2017-01-25T00:00:00,49.74287484
2017-01-24 00:00:00.000,2017-01-24T00:00:00,49.74287484
2017-01-23 00:00:00.000,2017-01-23T00:00:00,49.93948176
2017-01-20 00:00:00.000,2017-01-20T00:00:00,50.62762574
2017-01-19 00:00:00.000,2017-01-19T00:00:00,51.11915291
2017-01-18 00:00:00.000,2017-01-18T00:00:00,51.61068999
2017-01-17 00:00:00.000,2017-01-17T00:00:00,52.10221717
2017-01-16 00:00:00.000,2017-01-16T00:00:00,51.61068999
2017-01-13 00:00:00.000,2017-01-13T00:00:00,51.11915291
2017-01-12 00:00:00.000,2017-01-12T00:00:00,51.11915291
2017-01-11 00:00:00.000,2017-01-11T00:00:00,51.11915291
2017-01-10 00:00:00.000,2017-01-10T00:00:00,51.61068999
2017-01-09 00:00:00.000,2017-01-09T00:00:00,52.10221717
2017-01-06 00:00:00.000,2017-01-06T00:00:00,52.10221717
2017-01-05 00:00:00.000,2017-01-05T00:00:00,52.10221717
2017-01-04 00:00:00.000,2017-01-04T00:00:00,50.13609857
2017-01-03 00:00:00.000,2017-01-03T00:00:00,47.77674634
2017-01-02 00:00:00.000,2017-01-02T00:00:00,47.77674634
2016-12-30 00:00:00.000,2016-12-30T00:00:00,47.18691571
2016-12-29 00:00:00.000,2016-12-29T00:00:00,47.18691571
2016-12-28 00:00:00.000,2016-12-28T00:00:00,46.20385145
2016-12-27 00:00:00.000,2016-12-27T00:00:00,45.22079712
2016-12-26 00:00:00.000,2016-12-26T00:00:00,45.22079712
2016-12-23 00:00:00.000,2016-12-23T00:00:00,44.92587683
2016-12-22 00:00:00.000,2016-12-22T00:00:00,44.23773286
2016-12-21 00:00:00.000,2016-12-21T00:00:00,44.23773286
2016-12-20 00:00:00.000,2016-12-20T00:00:00,44.23773286
2016-12-19 00:00:00.000,2016-12-19T00:00:00,44.23773286
2016-12-16 00:00:00.000,2016-12-16T00:00:00,44.23773286
2016-12-15 00:00:00.000,2016-12-15T00:00:00,44.23773286
2016-12-14 00:00:00.000,2016-12-14T00:00:00,44.23773286
2016-12-13 00:00:00.000,2016-12-13T00:00:00,44.23773286
2016-12-12 00:00:00.000,2016-12-12T00:00:00,44.43433977
2016-12-07 00:00:00.000,2016-12-07T00:00:00,44.43433977
2016-12-06 00:00:00.000,2016-12-06T00:00:00,44.23773286
2016-12-05 00:00:00.000,2016-12-05T00:00:00,44.23773286
2016-12-02 00:00:00.000,2016-12-02T00:00:00,45.02418029
2016-12-01 00:00:00.000,2016-12-01T00:00:00,45.02418029
2016-11-30 00:00:00.000,2016-11-30T00:00:00,45.46655574
2016-11-29 00:00:00.000,2016-11-29T00:00:00,45.46655574
2016-11-25 00:00:00.000,2016-11-25T00:00:00,45.71232429
2016-11-24 00:00:00.000,2016-11-24T00:00:00,45.22079712
2016-11-23 00:00:00.000,2016-11-23T00:00:00,44.1701443
2016-11-22 00:00:00.000,2016-11-22T00:00:00,43.18858509
2016-11-21 00:00:00.000,2016-11-21T00:00:00,40.24390747
2016-11-18 00:00:00.000,2016-11-18T00:00:00,40.44022725
2016-11-17 00:00:00.000,2016-11-17T00:00:00,40.73469204
2016-11-16 00:00:00.000,2016-11-16T00:00:00,41.2254667
2016-11-15 00:00:00.000,2016-11-15T00:00:00,39.26234827
2016-11-14 00:00:00.000,2016-11-14T00:00:00,38.6734187
2016-11-11 00:00:00.000,2016-11-11T00:00:00,40.24390747
2016-11-10 00:00:00.000,2016-11-10T00:00:00,41.2254667
2016-11-09 00:00:00.000,2016-11-09T00:00:00,41.2254667
2016-11-08 00:00:00.000,2016-11-08T00:00:00,41.51994137
2016-11-07 00:00:00.000,2016-11-07T00:00:00,41.2254667
2016-11-04 00:00:00.000,2016-11-04T00:00:00,40.24390747
2016-11-03 00:00:00.000,2016-11-03T00:00:00,40.24390747
2016-11-02 00:00:00.000,2016-11-02T00:00:00,39.26234827
2016-11-01 00:00:00.000,2016-11-01T00:00:00,40.24390747
2016-10-31 00:00:00.000,2016-10-31T00:00:00,40.24390747
2016-10-28 00:00:00.000,2016-10-28T00:00:00,39.26234827
2016-10-27 00:00:00.000,2016-10-27T00:00:00,39.26234827
2016-10-26 00:00:00.000,2016-10-26T00:00:00,39.26234827
2016-10-25 00:00:00.000,2016-10-25T00:00:00,38.21330942
2016-10-24 00:00:00.000,2016-10-24T00:00:00,38.70322263
2016-10-21 00:00:00.000,2016-10-21T00:00:00,38.45826603
2016-10-20 00:00:00.000,2016-10-20T00:00:00,37.72339621
2016-10-19 00:00:00.000,2016-10-19T00:00:00,37.47843962
2016-10-18 00:00:00.000,2016-10-18T00:00:00,36.25365658
2016-10-17 00:00:00.000,2016-10-17T00:00:00,36.25365658
2016-10-14 00:00:00.000,2016-10-14T00:00:00,35.66575677
2016-10-13 00:00:00.000,2016-10-13T00:00:00,36.54760648
2016-10-12 00:00:00.000,2016-10-12T00:00:00,36.25365658
2016-10-11 00:00:00.000,2016-10-11T00:00:00,36.25365658
2016-10-07 00:00:00.000,2016-10-07T00:00:00,36.25365658
2016-10-06 00:00:00.000,2016-10-06T00:00:00,36.25365658
2016-10-05 00:00:00.000,2016-10-05T00:00:00,33.80408066
2016-10-04 00:00:00.000,2016-10-04T00:00:00,33.31416744
2016-10-03 00:00:00.000,2016-10-03T00:00:00,33.31416744
2016-09-30 00:00:00.000,2016-09-30T00:00:00,34.29399385
2016-09-29 00:00:00.000,2016-09-29T00:00:00,34.29399385
2016-09-28 00:00:00.000,2016-09-28T00:00:00,34.14702385
2016-09-27 00:00:00.000,2016-09-27T00:00:00,34.53895045
2016-09-26 00:00:00.000,2016-09-26T00:00:00,33.93268312
2016-09-23 00:00:00.000,2016-09-23T00:00:00,33.93268312
2016-09-22 00:00:00.000,2016-09-22T00:00:00,33.93268312
2016-09-21 00:00:00.000,2016-09-21T00:00:00,34.22604882
2016-09-20 00:00:00.000,2016-09-20T00:00:00,33.24816313
2016-09-19 00:00:00.000,2016-09-19T00:00:00,33.24816313
2016-09-16 00:00:00.000,2016-09-16T00:00:00,35.79067583
2016-09-15 00:00:00.000,2016-09-15T00:00:00,35.79067583
2016-09-14 00:00:00.000,2016-09-14T00:00:00,35.79067583
2016-09-13 00:00:00.000,2016-09-13T00:00:00,35.79067583
2016-09-12 00:00:00.000,2016-09-12T00:00:00,35.79067583
2016-09-09 00:00:00.000,2016-09-09T00:00:00,36.18183012
2016-09-08 00:00:00.000,2016-09-08T00:00:00,36.18183012
2016-09-07 00:00:00.000,2016-09-07T00:00:00,36.18183012
2016-09-06 00:00:00.000,2016-09-06T00:00:00,36.18183012
2016-09-05 00:00:00.000,2016-09-05T00:00:00,36.18183012
2016-09-02 00:00:00.000,2016-09-02T00:00:00,36.18183012
2016-09-01 00:00:00.000,2016-09-01T00:00:00,36.18183012
2016-08-31 00:00:00.000,2016-08-31T00:00:00,36.18183012
2016-08-30 00:00:00.000,2016-08-30T00:00:00,36.18183012
2016-08-29 00:00:00.000,2016-08-29T00:00:00,36.18183012
2016-08-26 00:00:00.000,2016-08-26T00:00:00,36.11459799
2016-08-25 00:00:00.000,2016-08-25T00:00:00,36.11459799
2016-08-24 00:00:00.000,2016-08-24T00:00:00,34.16246049
2016-08-23 00:00:00.000,2016-08-23T00:00:00,33.18638681
2016-08-22 00:00:00.000,2016-08-22T00:00:00,33.18638681
2016-08-19 00:00:00.000,2016-08-19T00:00:00,33.18638681
2016-08-18 00:00:00.000,2016-08-18T00:00:00,33.18638681
2016-08-17 00:00:00.000,2016-08-17T00:00:00,33.18638681
2016-08-16 00:00:00.000,2016-08-16T00:00:00,33.18638681
2016-08-12 00:00:00.000,2016-08-12T00:00:00,33.18638681
2016-08-11 00:00:00.000,2016-08-11T00:00:00,31.23424932
2016-08-10 00:00:00.000,2016-08-10T00:00:00,33.18638681
2016-08-09 00:00:00.000,2016-08-09T00:00:00,33.18638681
2016-08-08 00:00:00.000,2016-08-08T00:00:00,33.18638681
2016-08-05 00:00:00.000,2016-08-05T00:00:00,33.18638681
2016-08-04 00:00:00.000,2016-08-04T00:00:00,33.18638681
2016-08-03 00:00:00.000,2016-08-03T00:00:00,32.69835493
2016-08-02 00:00:00.000,2016-08-02T00:00:00,33.18638681
2016-08-01 00:00:00.000,2016-08-01T00:00:00,34.94331352
2016-07-29 00:00:00.000,2016-07-29T00:00:00,34.94331352
2016-07-28 00:00:00.000,2016-07-28T00:00:00,34.94331352
2016-07-27 00:00:00.000,2016-07-27T00:00:00,34.94331352
2016-07-26 00:00:00.000,2016-07-26T00:00:00,34.94331352
2016-07-25 00:00:00.000,2016-07-25T00:00:00,35.07142089
2016-07-22 00:00:00.000,2016-07-22T00:00:00,35.07142089
2016-07-21 00:00:00.000,2016-07-21T00:00:00,35.85078867
2016-07-20 00:00:00.000,2016-07-20T00:00:00,35.85078867
2016-07-19 00:00:00.000,2016-07-19T00:00:00,35.85078867
2016-07-18 00:00:00.000,2016-07-18T00:00:00,33.31785086
2016-07-15 00:00:00.000,2016-07-15T00:00:00,33.12300643
2016-07-14 00:00:00.000,2016-07-14T00:00:00,34.09721862
2016-07-13 00:00:00.000,2016-07-13T00:00:00,32.14880413
2016-07-12 00:00:00.000,2016-07-12T00:00:00,32.14880413
2016-07-11 00:00:00.000,2016-07-11T00:00:00,30.20038967
2016-07-07 00:00:00.000,2016-07-07T00:00:00,30.20038967
2016-07-06 00:00:00.000,2016-07-06T00:00:00,30.20038967
2016-07-05 00:00:00.000,2016-07-05T00:00:00,30.20038967
2016-07-04 00:00:00.000,2016-07-04T00:00:00,30.20038967
2016-07-01 00:00:00.000,2016-07-01T00:00:00,30.20038967
2016-06-30 00:00:00.000,2016-06-30T00:00:00,30.20038967
2016-06-29 00:00:00.000,2016-06-29T00:00:00,30.13341498
2016-06-28 00:00:00.000,2016-06-28T00:00:00,30.13341498
2016-06-27 00:00:00.000,2016-06-27T00:00:00,30.13341498
2016-06-24 00:00:00.000,2016-06-24T00:00:00,30.13341498
2016-06-23 00:00:00.000,2016-06-23T00:00:00,30.13341498
2016-06-22 00:00:00.000,2016-06-22T00:00:00,30.13341498
