MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/10/20 2:00,MME1CLI,455183,332992
2020/10/20 3:00,MME1CLI,408437,287550
2020/10/20 4:00,MME1CLI,418621,300513
2020/10/20 5:00,MME1CLI,395517,281762
2020/10/20 6:00,MME1CLI,449106,331131
2020/10/20 7:00,MME1CLI,458684,336183
2020/10/20 8:00,MME1CLI,531250,405196
2020/10/20 9:00,MME1CLI,497395,368826
2020/10/20 10:00,MME1CLI,534027,400154
2020/10/20 11:00,MME1CLI,518819,383965
2020/10/20 12:00,MME1CLI,548088,408396
2020/10/20 13:00,MME1CLI,526242,385881
2020/10/20 14:00,MME1CLI,532793,390763
2020/10/20 15:00,MME1CLI,510143,371607
2020/10/20 16:00,MME1CLI,523526,383280
2020/10/20 17:00,MME1CLI,521166,379212
2020/10/20 18:00,MME1CLI,536475,393857
2020/10/20 19:00,MME1CLI,540798,399121
2020/10/20 20:00,MME1CLI,548874,408609
2020/10/20 21:00,MME1CLI,532636,390444
2020/10/20 22:00,MME1CLI,520149,382526
2020/10/20 23:00,MME1CLI,492446,356032
2020/10/21 0:00,MME1CLI,455939,322292
2020/10/21 1:00,MME1CLI,450136,280147
2020/10/21 2:00,MME1CLI,911577,258688
2020/10/21 3:00,MME1CLI,358305,238763
2020/10/21 4:00,MME1CLI,357055,239709
2020/10/21 5:00,MME1CLI,358123,241579
2020/10/21 6:00,MME1CLI,398612,278440
2020/10/21 7:00,MME1CLI,430465,308583
2020/10/21 8:00,MME1CLI,466680,341723
2020/10/21 9:00,MME1CLI,480272,350222
2020/10/21 10:00,MME1CLI,500012,368112
2020/10/21 11:00,MME1CLI,506592,372221
2020/10/21 12:00,MME1CLI,517663,381240
2020/10/21 13:00,MME1CLI,511143,373948
2020/10/21 14:00,MME1CLI,517342,376745
2020/10/21 15:00,MME1CLI,504859,366160
2020/10/21 16:00,MME1CLI,509746,369458
2020/10/21 17:00,MME1CLI,516176,377739
2020/10/21 18:00,MME1CLI,526591,385510
2020/10/21 19:00,MME1CLI,540962,397786
2020/10/21 20:00,MME1CLI,551641,406948
2020/10/21 21:00,MME1CLI,535055,393953
2020/10/21 22:00,MME1CLI,518514,381303
2020/10/21 23:00,MME1CLI,489889,357875
2020/10/22 0:00,MME1CLI,457303,325270
2020/10/22 1:00,MME1CLI,409475,277075
2020/10/22 2:00,MME1CLI,384064,258099
2020/10/22 3:00,MME1CLI,364089,242645
2020/10/22 4:00,MME1CLI,352472,236686
2020/10/22 5:00,MME1CLI,360315,244495
2020/10/22 6:00,MME1CLI,392472,274211
2020/10/22 7:00,MME1CLI,425311,305328
2020/10/22 8:00,MME1CLI,461555,335680
2020/10/22 9:00,MME1CLI,472896,349559
